,sex,master_channel_a,master_channel_f,master_channel_d,master_channel_ps,master_channel_gb,master_channel_de,master_channel_g,master_channel_s,master_channel_e,master_channel_b,master_channel_dd,newsletter,registration_payment,use_pickup_point,churned_1_month,email_domain_gc,email_domain_hc,email_domain_yc,email_domain_he,email_domain_other,email_domain_ye,email_domain_lc,email_domain_mc,email_domain_ic,email_domain_ce,email_domain_oe,email_domain_ge,email_domain_oc,email_domain_ae,with_promotion,is_lead,reg_year,days_from_first_click,age,box_satisfaction,reg_month_a,reg_month_b,reg_month_c,reg_month_d,reg_month_e,reg_month_f,reg_month_g,reg_month_h,reg_month_i,reg_month_j,reg_month_k,reg_month_l,random,income_per_region,population_per_region
21679,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,18.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,947,14903,1022800
21680,0,1,0,0,0,0,0,0,0,0,0,0,0,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,16.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,315,14638,2399548
21681,0,0,0,0,1,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,20.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,596,17102,7675217
21682,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.25,10.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,988,13148,5003769
21683,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1.75,26.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,401,17102,7675217
21684,0,0,0,0,0,0,0,0,0,0,0,1,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,12.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,958,17102,7675217
21685,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,35.5,17.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,972,15882,1319291
21686,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,12.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,974,14584,581078
21687,1,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019,0.0,30.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,405,17948,654214
21688,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,0.0,23.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,614,14638,2399548
21689,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,16.0,23.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,202,11589,8414240
21690,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,28.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,716,11589,8414240
21691,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,13.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,167,11818,1493898
21692,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,12.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,633,14903,1022800
21693,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1.75,23.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,872,14903,1022800
21694,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,0.0,15.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,359,18707,6663394
21695,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2019,0.0,26.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,325,17948,654214
21696,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,23.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,426,18707,6663394
21697,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,1.0,22.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,697,11589,8414240
21698,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.25,9.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,616,17102,7675217
21699,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.25,12.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,498,15251,316798
21700,1,0,0,1,0,0,0,0,0,0,0,0,0,20.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2.0,16.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,254,17102,7675217
21701,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,10.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,330,11589,8414240
21702,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,22.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,871,13148,5003769
21703,1,1,0,0,0,0,0,0,0,0,0,0,0,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,10.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,943,18707,6663394
21704,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,35.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,409,19195,2207776
21705,0,0,0,0,0,0,0,1,0,0,0,0,0,30.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,11.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,122,15882,1319291
21706,0,0,0,0,0,0,0,0,0,1,0,0,0,10.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,28.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,66,17102,7675217
21707,0,0,0,0,0,0,0,0,0,0,0,1,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,12.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,580,18707,6663394
21708,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,20.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,400,18707,6663394
21709,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,0.0,23.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,764,18707,6663394
21710,0,0,0,0,0,0,0,0,1,0,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,16.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,313,18707,6663394
21711,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,18.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,777,11589,8414240
21712,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2019,1.5,33.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,922,15356,1149460
21713,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,12.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,751,18707,6663394
21714,0,0,0,0,0,0,0,0,0,0,1,0,1,10.99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2019,0.0,22.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,54,17948,654214
21715,0,0,0,0,0,0,0,0,0,0,0,1,0,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,5.25,9.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,121,17102,7675217
21716,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,11.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,983,17102,7675217
21717,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,18.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,566,17102,7675217
21718,1,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.75,17.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,473,15251,316798
21719,0,0,0,0,0,0,0,0,1,0,0,0,0,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,30.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,851,17102,7675217
21720,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,23.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,282,13148,5003769
21721,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,30.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,496,11310,1067710
21722,0,0,0,0,0,0,0,0,0,0,1,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.25,25.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,784,11589,8414240
21723,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,15.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,801,18707,6663394
21724,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,15.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,446,19195,2207776
21725,0,0,0,0,0,1,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.25,28.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,889,15356,1149460
21726,0,0,0,0,1,0,0,0,0,0,0,0,0,10.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,6.25,17.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,267,17102,7675217
21727,1,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,20.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,673,17102,7675217
21728,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,13.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,768,17102,7675217
21729,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,12.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,736,11310,1067710
21730,1,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,9.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,386,14584,581078
21731,0,0,0,1,0,0,0,0,0,0,0,0,0,20.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,0.0,22.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,706,18707,6663394
21732,1,1,0,0,0,0,0,0,0,0,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,15.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,226,13621,2699499
21733,0,1,0,0,0,0,0,0,0,0,0,0,0,10.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,10.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,431,17102,7675217
21734,0,0,0,0,0,0,0,0,1,0,0,0,0,10.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,14.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,920,11589,8414240
21735,0,0,0,0,0,0,0,0,1,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,18.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,742,11589,8414240
21736,1,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,18.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,896,18707,6663394
21737,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,15.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,518,14903,1022800
21738,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,17.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,455,14638,2399548
21739,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,31.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,755,11589,8414240
21740,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,14.0,15.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,473,17102,7675217
21741,0,1,0,0,0,0,0,0,0,0,0,0,0,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,11.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,345,17102,7675217
21742,1,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1.75,20.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,954,14584,581078
21743,1,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.25,17.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,508,15882,1319291
21744,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.5,13.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,913,17102,7675217
21745,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,27.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,417,11589,8414240
21746,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,18.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,555,18707,6663394
21747,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,0.0,29.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,499,11589,8414240
21748,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,13.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,745,12401,2032863
21749,0,0,0,0,1,0,0,0,0,0,0,0,0,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,8.0,11.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,742,14903,1022800
21750,0,0,0,1,0,0,0,0,0,0,0,0,1,20.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,0.0,19.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,647,19195,2207776
21751,0,0,0,0,0,0,0,0,0,0,0,1,0,10.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,18.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,521,11589,8414240
21752,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,13.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,178,15251,316798
21753,1,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,14.75,15.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,901,17102,7675217
21754,1,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,23.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,701,17102,7675217
21755,0,0,0,0,0,0,0,0,0,0,0,1,1,10.99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,19.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,249,17102,7675217
21756,0,1,0,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,14.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,325,17102,7675217
21757,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,23.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,446,13148,5003769
21758,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,25.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,603,11589,8414240
21759,0,1,0,0,0,0,0,0,0,0,0,0,0,10.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,12.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,207,17102,7675217
21760,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,15.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,923,11818,1493898
21761,1,0,0,0,0,0,0,0,1,0,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,16.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,252,14638,2399548
21762,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,23.75,20.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,15,17102,7675217
21763,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,13.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,448,17102,7675217
21764,0,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,27.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,153,17102,7675217
21765,0,0,1,0,0,0,0,0,0,0,0,0,1,20.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2019,23.0,10.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,5,17102,7675217
21766,1,0,1,0,0,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,20.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,775,11589,8414240
21767,0,0,0,0,1,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,20.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,322,14903,1022800
21768,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,16.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,380,11589,8414240
21769,0,0,0,0,0,0,0,0,1,0,0,0,1,10.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2019,0.0,11.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,337,15882,1319291
21770,0,0,0,1,0,0,0,0,0,0,0,0,1,20.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,0.0,28.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,742,18707,6663394
21771,1,0,0,0,0,0,0,0,0,1,0,0,0,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,14.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,938,12401,2032863
21772,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019,0.0,15.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,336,13148,5003769
21773,0,0,0,0,0,0,0,0,0,1,0,0,0,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,12.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,421,17102,7675217
21774,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,14.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,578,13621,2699499
21775,0,0,0,0,0,0,0,0,0,1,0,0,0,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,12.5,31.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,836,12401,2032863
21776,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,0.0,35.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,381,15251,316798
21777,1,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,0.0,18.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,682,17102,7675217
21778,1,0,0,0,0,0,0,0,0,1,0,0,0,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,22.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,426,14903,1022800
21779,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,14.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,213,14903,1022800
21780,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,40.75,17.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,627,17948,654214
21781,0,0,0,0,1,0,0,0,0,0,0,0,0,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.75,12.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,129,14638,2399548
21782,1,1,0,0,0,0,0,0,0,0,0,0,0,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.25,14.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,71,14638,2399548
21783,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.25,14.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,813,11818,1493898
21784,0,0,0,0,1,0,0,0,0,0,0,0,0,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.25,24.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,692,11818,1493898
21785,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,0.25,19.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,80,18707,6663394
21786,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.25,18.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,551,14903,1022800
21787,0,0,0,0,1,0,0,0,0,0,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0,15.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,359,19195,2207776
21788,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,29.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,751,17102,7675217
21789,0,0,0,0,0,0,0,0,0,1,0,0,0,10.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,133.0,16.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,72,14903,1022800
21790,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,19.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,611,18707,6663394
21791,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,16.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,371,18707,6663394
21792,0,0,0,0,0,0,0,0,0,1,0,0,1,10.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.25,24.5,133.22,0,0,0,0,1,0,0,0,0,0,0,0,249,15251,316798
21793,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,4.0,24.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,664,11589,8414240
21794,1,0,0,0,0,0,0,0,0,1,0,0,1,10.99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2019,0.0,22.0,133.22,0,0,0,0,1,0,0,0,0,0,0,0,256,17102,7675217
